commit,sha,time,cyclo,abstract,fanout,npath
602,10c131bb,1386554093,7,0,1,0
603,0ebbf02c,1386613033,7,0,1,0
604,c0080700,1386681941,7,0,1,0
605,3073f778,1387557226,7,0,1,0
606,0bc27ac3,1387564112,7,0,1,0
607,af72248c,1387569389,7,0,1,0
608,53b3e041,1387775968,7,0,1,0
609,9f767a08,1388196584,8,0,1,0
610,b2d22e20,1388203175,8,0,1,0
611,1b268157,1388706737,7,0,1,0
612,dd0bbdaf,1388778141,7,0,1,0
613,33716e23,1388778322,7,0,1,0
614,4ab8ea2e,1389725873,7,0,1,0
615,a09a682f,1389726022,7,0,1,0
616,ccf93714,1389733101,7,0,1,0
617,2f9564e1,1389745233,7,0,1,0
618,46733c5d,1389906267,7,0,1,0
619,6c8d7a50,1389906895,7,0,1,0
620,354dd721,1389907398,7,0,1,0
621,842dcd2a,1389908104,7,0,1,0
622,424ae75c,1389908448,7,0,1,0
623,23b54c2c,1389922667,7,0,1,0
624,f11c1622,1389934642,7,0,1,0
625,37f62976,1389971180,7,0,1,0
626,01842e47,1390063171,7,0,1,0
627,f7bd9c83,1390145280,7,0,1,0
628,5bf29b43,1390170673,7,0,1,0
629,2267c331,1390185384,7,0,1,0
630,bc7cc5ed,1390196142,7,0,1,0
631,360e25e0,1390197002,7,0,1,0
632,a50cf3b1,1390317820,7,0,1,0
633,68356eb8,1390318837,7,0,1,0
634,5f5b80e6,1390491226,7,0,1,0
635,51f103af,1390498937,7,0,1,0
636,b05d9adf,1390755214,7,0,1,0
637,adcb0c02,1390756756,7,0,1,0
638,642cec66,1390794441,7,0,1,0
639,dca7ab1b,1390835468,7,0,1,0
640,1844e295,1390917861,7,0,1,0
641,265eab0c,1390945811,7,0,1,0
642,3e99749b,1390946033,7,0,1,0
643,105ca9f5,1391185446,7,0,1,0
644,d7c5823c,1391185516,7,0,1,0
645,8fef62e2,1391192909,7,0,1,0
